Content ID,Content Type,content category,ReactionType,Sentiment,Score,Date,Hour,Minute,Second,Weekday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,indifferent,neutral,20,2020-10-27,13,27,15,Tuesday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,indifferent,neutral,20,2020-08-25,7,25,59,Tuesday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,heart,positive,60,2020-10-11,10,2,58,Sunday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,hate,negative,5,2020-09-27,9,58,8,Sunday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,peeking,neutral,35,2020-07-05,17,47,39,Sunday
f2143553-d9cd-4d8d-8276-98557a0054af,photo,cooking,hate,negative,5,2020-08-01,4,17,22,Saturday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,interested,positive,30,2021-04-21,11,22,58,Wednesday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,like,positive,50,2020-08-13,17,41,48,Thursday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,peeking,neutral,35,2020-12-20,6,59,56,Sunday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,indifferent,neutral,20,2020-08-25,15,7,14,Tuesday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,interested,positive,30,2020-11-23,15,30,35,Monday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,like,positive,50,2021-04-28,5,10,0,Wednesday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,want,positive,70,2021-04-26,14,13,29,Monday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,disgust,negative,0,2020-08-05,15,24,23,Wednesday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,worried,negative,12,2021-01-29,2,45,33,Friday
f4c8e6bb-e282-41f3-a000-bbabae7dbf04,audio,technology,super love,positive,75,2020-08-25,11,48,22,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,worried,negative,12,2020-11-19,0,35,44,Thursday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,want,positive,70,2020-10-07,2,45,45,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,worried,negative,12,2021-01-06,17,56,15,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,super love,positive,75,2021-02-07,10,10,31,Sunday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,scared,negative,15,2021-01-18,7,22,20,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,super love,positive,75,2021-01-04,9,10,6,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,love,positive,65,2021-02-15,11,53,24,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,like,positive,50,2020-12-03,6,42,4,Thursday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,dislike,negative,10,2020-11-30,1,57,34,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,like,positive,50,2021-03-17,2,21,4,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,peeking,neutral,35,2021-03-03,21,41,35,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,interested,positive,30,2020-08-12,10,16,27,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,peeking,neutral,35,2021-03-10,19,48,17,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,want,positive,70,2021-05-27,15,37,18,Thursday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,heart,positive,60,2021-05-16,12,29,56,Sunday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,interested,positive,30,2020-07-20,10,20,56,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,hate,negative,5,2021-02-23,6,29,25,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,indifferent,neutral,20,2021-04-15,8,10,33,Thursday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,indifferent,neutral,20,2021-06-18,5,32,18,Friday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,worried,negative,12,2021-05-29,13,35,52,Saturday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,interested,positive,30,2020-10-12,19,29,45,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,worried,negative,12,2020-07-15,4,20,49,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,hate,negative,5,2020-09-29,17,5,3,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,indifferent,neutral,20,2020-08-04,17,19,32,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,intrigued,positive,45,2020-06-28,19,40,6,Sunday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,dislike,negative,10,2021-05-04,1,0,8,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,adore,positive,72,2020-10-21,12,16,54,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,want,positive,70,2021-05-19,6,27,48,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,indifferent,neutral,20,2020-10-09,11,2,45,Friday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,heart,positive,60,2020-06-30,21,0,39,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,scared,negative,15,2021-04-28,9,12,18,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,heart,positive,60,2021-02-10,8,27,14,Wednesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,peeking,neutral,35,2020-10-19,14,27,55,Monday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,super love,positive,75,2020-09-08,9,3,8,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,indifferent,neutral,20,2020-07-18,4,17,35,Saturday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,worried,negative,12,2021-05-29,4,12,32,Saturday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,love,positive,65,2020-08-04,6,20,33,Tuesday
ad8bc9be-50a3-491a-b240-49b8f573238e,GIF,soccer,disgust,negative,0,2020-12-13,11,27,35,Sunday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,dislike,negative,10,2021-05-02,20,54,54,Sunday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,disgust,negative,0,2021-04-15,0,6,47,Thursday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,heart,positive,60,2020-07-17,11,6,43,Friday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,dislike,negative,10,2021-04-06,6,50,33,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,like,positive,50,2021-03-24,7,37,43,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,cherish,positive,70,2021-02-09,21,34,38,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,indifferent,neutral,20,2020-06-27,17,15,15,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2021-01-02,21,30,59,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,dislike,negative,10,2020-06-27,9,58,39,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,peeking,neutral,35,2020-12-11,14,23,20,Friday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,scared,negative,15,2020-11-18,16,29,18,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,adore,positive,72,2021-04-02,23,41,35,Friday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,like,positive,50,2020-08-22,0,15,56,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,intrigued,positive,45,2021-04-05,23,43,34,Monday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,adore,positive,72,2021-01-05,5,50,1,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,indifferent,neutral,20,2020-12-09,7,43,4,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,adore,positive,72,2021-04-30,14,9,1,Friday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,heart,positive,60,2020-07-20,21,56,49,Monday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,disgust,negative,0,2021-06-02,18,45,57,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,like,positive,50,2021-05-16,19,0,47,Sunday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,scared,negative,15,2020-07-04,20,28,32,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,disgust,negative,0,2020-09-07,4,23,45,Monday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2021-03-23,21,14,46,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,want,positive,70,2020-08-15,3,14,16,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,worried,negative,12,2020-07-30,23,0,1,Thursday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2020-06-28,5,6,54,Sunday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,intrigued,positive,45,2020-10-31,6,57,23,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,want,positive,70,2020-07-18,16,2,27,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,adore,positive,72,2021-03-09,9,36,50,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,want,positive,70,2021-04-10,6,57,53,Saturday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,disgust,negative,0,2021-03-16,6,50,4,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,peeking,neutral,35,2020-10-05,16,43,23,Monday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,super love,positive,75,2021-05-26,22,19,6,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2020-10-11,4,51,18,Sunday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2020-10-20,2,2,48,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,cherish,positive,70,2021-05-18,13,45,41,Tuesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,love,positive,65,2020-09-04,18,59,39,Friday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,indifferent,neutral,20,2020-07-01,21,56,16,Wednesday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,hate,negative,5,2020-07-30,11,26,0,Thursday
54acd843-1e09-4b30-a80a-b9e0295ff269,GIF,tennis,peeking,neutral,35,2020-10-21,3,4,52,Wednesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,worried,negative,12,2020-10-16,8,23,56,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,disgust,negative,0,2021-02-06,21,33,20,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,positive,75,2021-06-14,18,38,13,Monday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,positive,72,2020-12-29,7,11,4,Tuesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,positive,70,2020-11-20,4,33,53,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,positive,30,2020-10-01,19,49,11,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,cherish,positive,70,2021-05-03,2,21,5,Monday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,worried,negative,12,2020-10-23,13,23,14,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,scared,negative,15,2020-12-01,19,20,44,Tuesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,indifferent,neutral,20,2020-11-05,15,0,46,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,positive,65,2021-02-18,10,55,46,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,positive,72,2020-07-08,4,49,48,Wednesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,positive,65,2021-05-08,17,3,52,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,positive,30,2020-10-23,0,37,37,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,positive,70,2021-02-23,9,10,26,Tuesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,heart,positive,60,2020-10-18,11,47,36,Sunday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,positive,30,2021-04-06,18,4,24,Tuesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,positive,70,2020-12-18,0,18,7,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,positive,70,2020-09-03,14,43,10,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,positive,30,2021-04-25,21,20,45,Sunday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,like,positive,50,2020-06-29,22,13,8,Monday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,positive,65,2020-07-23,9,56,25,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,positive,75,2021-05-15,4,41,14,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,positive,75,2020-10-08,8,16,39,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,disgust,negative,0,2021-04-10,22,1,7,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,peeking,neutral,35,2021-02-20,7,23,53,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,peeking,neutral,35,2021-02-04,18,42,18,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,positive,72,2021-04-14,5,59,34,Wednesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,like,positive,50,2020-10-31,11,0,2,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,positive,72,2020-08-09,21,47,8,Sunday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,heart,positive,60,2021-01-20,4,3,44,Wednesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,interested,positive,30,2021-01-04,9,24,32,Monday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,positive,65,2020-06-19,13,37,13,Friday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,disgust,negative,0,2020-08-15,9,12,37,Saturday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,worried,negative,12,2021-06-10,8,2,2,Thursday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,positive,65,2021-01-27,3,34,57,Wednesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,positive,72,2020-09-01,23,9,31,Tuesday
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,positive,75,2020-09-21,5,19,32,Monday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,like,positive,50,2021-05-06,23,41,37,Thursday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,super love,positive,75,2021-03-23,16,51,48,Tuesday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,positive,30,2020-07-26,22,46,45,Sunday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,positive,30,2021-05-21,8,50,57,Friday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,disgust,negative,0,2020-09-13,20,34,5,Sunday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,intrigued,positive,45,2020-08-27,20,3,7,Thursday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,heart,positive,60,2021-02-19,12,35,25,Friday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,positive,65,2021-06-15,11,0,28,Tuesday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,peeking,neutral,35,2020-12-06,8,52,19,Sunday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,cherish,positive,70,2020-12-16,4,12,34,Wednesday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,dislike,negative,10,2020-11-18,9,40,58,Wednesday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,peeking,neutral,35,2020-12-13,19,16,6,Sunday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,peeking,neutral,35,2020-10-19,11,38,7,Monday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,indifferent,neutral,20,2020-06-19,11,28,12,Friday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,positive,30,2021-01-24,1,29,5,Sunday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,dislike,negative,10,2020-09-21,18,32,27,Monday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,positive,65,2020-12-28,17,34,32,Monday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,positive,65,2021-05-06,5,17,3,Thursday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,positive,30,2020-12-03,17,19,44,Thursday
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,positive,65,2020-06-26,13,39,19,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,scared,negative,15,2020-07-03,4,27,45,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,worried,negative,12,2021-01-11,4,28,21,Monday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,positive,45,2020-08-26,10,28,25,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2020-10-15,3,58,21,Thursday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,like,positive,50,2021-05-08,5,44,11,Saturday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,positive,70,2021-02-26,10,14,3,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2020-11-25,1,58,8,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,positive,45,2021-05-28,23,34,26,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,scared,negative,15,2020-08-20,22,2,54,Thursday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,negative,10,2021-03-26,15,59,2,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,hate,negative,5,2021-03-16,18,24,24,Tuesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,positive,70,2020-06-19,13,32,37,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,disgust,negative,0,2021-01-30,10,46,13,Saturday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,love,positive,65,2020-12-29,1,5,10,Tuesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,adore,positive,72,2021-01-18,1,31,23,Monday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,negative,10,2021-01-31,8,0,11,Sunday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,positive,70,2020-07-14,1,21,48,Tuesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2021-02-10,17,56,15,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,love,positive,65,2020-06-27,4,36,59,Saturday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,positive,70,2020-12-27,22,15,56,Sunday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,adore,positive,72,2020-09-08,8,27,36,Tuesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,positive,45,2020-11-22,6,23,27,Sunday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,positive,70,2021-01-06,1,37,21,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,negative,10,2020-08-17,4,16,25,Monday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2020-12-02,0,16,48,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,peeking,neutral,35,2021-01-29,19,19,13,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,disgust,negative,0,2020-07-26,4,20,45,Sunday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2020-07-09,23,12,17,Thursday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,love,positive,65,2021-06-02,3,51,46,Wednesday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,positive,70,2021-06-14,21,11,10,Monday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,negative,10,2020-11-07,15,12,25,Saturday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,interested,positive,30,2021-05-02,4,50,45,Sunday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,interested,positive,30,2021-04-16,22,23,35,Friday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,positive,45,2021-04-03,12,0,14,Saturday
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,positive,60,2021-01-26,1,5,6,Tuesday
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,scared,negative,15,2020-07-30,4,29,46,Thursday
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,worried,negative,12,2021-01-20,8,50,49,Wednesday
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,scared,negative,15,2020-08-26,2,46,18,Wednesday
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,super love,positive,75,2021-06-10,7,54,47,Thursday
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,adore,positive,72,2020-07-29,8,55,16,Wednesday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,indifferent,neutral,20,2020-06-23,4,44,15,Tuesday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,dislike,negative,10,2021-05-30,19,45,48,Sunday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,want,positive,70,2021-03-13,11,54,0,Saturday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,super love,positive,75,2021-01-11,9,17,4,Monday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,love,positive,65,2020-11-16,15,25,1,Monday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,disgust,negative,0,2021-05-08,13,39,16,Saturday
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,disgust,negative,0,2020-10-24,22,59,15,Saturday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,heart,positive,60,2020-07-22,22,42,57,Wednesday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,negative,10,2021-05-07,18,51,3,Friday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,positive,75,2021-06-05,4,39,0,Saturday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,cherish,positive,70,2020-07-23,5,44,34,Thursday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,negative,10,2020-11-07,3,37,30,Saturday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,peeking,neutral,35,2020-09-24,16,51,0,Thursday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,negative,10,2020-12-07,12,24,18,Monday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,love,positive,65,2021-06-05,4,24,47,Saturday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,intrigued,positive,45,2021-05-24,15,32,26,Monday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,positive,72,2020-08-27,7,49,53,Thursday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,negative,10,2021-04-17,0,10,23,Saturday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,worried,negative,12,2021-05-25,5,58,56,Tuesday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,negative,10,2021-05-17,2,11,33,Monday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,positive,75,2021-04-05,1,13,2,Monday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,positive,70,2020-07-09,18,36,17,Thursday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,hate,negative,5,2021-03-17,0,36,23,Wednesday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,positive,75,2020-12-29,22,15,27,Tuesday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,positive,70,2020-08-03,17,13,45,Monday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,positive,72,2020-12-15,3,10,2,Tuesday
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,positive,75,2020-06-23,4,5,33,Tuesday
